attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,eta_x
True,24,-0.04,True,9,9,False,24,True,0.30554319174929323,0.012991152814144192,0.4948417944683423,27.777597901877016,42.532921145902954,0.0,Robust-MTD,27,case57,0.2
True,20,0.04,True,1,1,False,18,False,0.2612224611069677,0.006658877036921594,0.4948417944683423,29.284583395929076,44.73584550432862,0.0,Robust-MTD,28,case57,0.2
True,34,-0.04,True,18,18,False,34,True,0.4052382072227106,0.039962486216400125,0.4948417944683423,31.176789655000903,52.42375351954252,0.0,Robust-MTD,29,case57,0.2
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.004888621605915981,0.4948417944683423,30.93207284982782,44.51668928959408,0.0,Robust-MTD,30,case57,0.2
True,38,0.04,False,20,20,False,56,False,0.17144160094404476,0.015075329385466215,0.4948417944683423,28.23647274635732,49.73156843043398,0.0,Robust-MTD,31,case57,0.2
True,32,0.04,False,20,20,False,0,False,0.5199054051950568,0.3690280128771451,0.4948417944683423,30.597831300110556,40.69922851922461,0.0,Robust-MTD,32,case57,0.2
True,15,-0.04,False,20,20,False,0,False,0.5145670554793418,0.36100210456408505,0.4948417944683423,32.71678750170395,59.32361605227927,0.0,Robust-MTD,33,case57,0.2
True,36,0.04,True,1,1,False,36,True,5.073313917093421e-10,0.0009164437876425398,0.4948417944683423,32.04255204764195,45.521468477090835,0.0,Robust-MTD,34,case57,0.2
True,26,0.04,True,2,2,False,26,True,0.20173962413476162,0.00519505367836978,0.4948417944683423,37.94434579613153,63.56927233573517,0.0,Robust-MTD,35,case57,0.2
True,28,0.04,True,1,1,False,28,True,3.8671814289192767e-10,0.0033735226776998493,0.4948417944683423,34.517179254908115,58.412110107019565,0.0,Robust-MTD,36,case57,0.2
True,3,0.04,True,8,8,False,3,True,0.0038235465933636726,0.008615439305030127,0.4948417944683423,32.732231251429766,50.446914922213196,0.0,Robust-MTD,37,case57,0.2
True,6,0.04,False,20,20,False,6,True,1.2198661291046392e-09,0.011385499125552733,0.4948417944683423,30.56221658771392,46.38429548358548,0.0,Robust-MTD,38,case57,0.2
True,51,-0.04,True,10,10,False,54,False,0.18376022971740463,0.01446615647551374,0.4948417944683423,30.59231879597064,43.836241328972434,0.0,Robust-MTD,39,case57,0.2
True,17,0.04,True,1,1,False,18,False,0.2475444289753145,0.006792529829335288,0.4948417944683423,29.58691670501139,43.952098238514736,0.0,Robust-MTD,40,case57,0.2
True,49,-0.04,True,2,2,False,50,False,0.17110410928180256,0.007679595284587984,0.4948417944683423,34.554889498394914,54.44050141377376,0.0,Robust-MTD,41,case57,0.2
True,19,-0.04,True,1,1,False,18,False,0.28784936083499807,0.0064008381271941205,0.4948417944683423,31.83606663660612,55.006554175633944,0.0,Robust-MTD,42,case57,0.2
True,31,0.04,False,20,20,False,30,False,0.39927173442772523,0.06468782433889525,0.4948417944683423,34.33809389534872,63.269567012321225,0.0,Robust-MTD,43,case57,0.2
True,55,0.04,True,1,1,False,55,True,3.867180879718649e-10,0.0038404153115128067,0.4948417944683423,34.36968130117748,70.81704645534047,0.0,Robust-MTD,44,case57,0.2
True,2,0.04,True,2,2,False,2,True,1.3474172949942487e-05,0.0058139303060758315,0.4948417944683423,35.005660308524966,59.3892125238199,0.0,Robust-MTD,45,case57,0.2
True,34,-0.04,True,11,11,False,31,False,0.40079126095357814,0.04194469458052559,0.4948417944683423,31.498602099600244,56.3380569277797,0.0,Robust-MTD,46,case57,0.2
True,14,-0.04,True,1,1,False,14,True,3.8671819781200764e-10,0.0034844732392646867,0.4948417944683423,34.51088965230156,64.65692262863742,0.0,Robust-MTD,47,case57,0.2
True,1,0.04,False,20,20,False,1,True,0.22818107905950738,0.20624972288991503,0.4948417944683423,30.681114600156434,65.60835894488264,0.0,Robust-MTD,48,case57,0.2
True,34,-0.04,False,20,20,False,34,True,0.40522239529169507,0.040300356009083854,0.4948417944683423,26.029760407982394,35.46210597560276,0.0,Robust-MTD,49,case57,0.2
True,40,-0.04,False,20,20,False,40,True,0.0020984796817889693,0.04755030418818715,0.4948417944683423,30.586049947305582,48.88588125759272,0.0,Robust-MTD,50,case57,0.2
True,27,-0.04,True,1,1,False,26,False,0.21184882112595654,0.005145605346354644,0.4948417944683423,31.197452105698176,47.392670801491505,0.0,Robust-MTD,51,case57,0.2
True,44,-0.04,True,1,1,False,44,True,0.05931271250724372,0.0037459184241648885,0.4948417944683423,35.78952489478979,80.6321416370338,0.0,Robust-MTD,52,case57,0.2
True,1,0.04,False,20,20,False,0,False,0.4997127847768982,0.3783883708786537,0.4948417944683423,32.212460291339085,69.54278269549832,0.0,Robust-MTD,53,case57,0.2
True,20,-0.04,True,1,1,False,18,False,0.2949067989828095,0.006311187837542115,0.4948417944683423,35.81076670088805,52.15882053307725,0.0,Robust-MTD,54,case57,0.2
True,41,-0.04,False,20,20,False,41,True,3.867180605118429e-10,0.016569358082100326,0.4948417944683423,35.04578540450893,57.32390452467371,0.0,Robust-MTD,55,case57,0.2
True,25,0.04,True,2,2,False,25,True,0.2325657118107577,0.00501319396933001,0.4948417944683423,34.80121455795597,56.54943962290418,0.0,Robust-MTD,56,case57,0.2
True,33,0.04,False,20,20,False,34,False,0.39911886409422354,0.033276378372613935,0.4948417944683423,27.945793795515783,41.04169552738315,0.0,Robust-MTD,57,case57,0.2
True,42,-0.04,True,8,8,False,42,True,3.867180879721542e-10,0.012298808387578544,0.4948417944683423,33.03266654838808,62.41355768579524,0.0,Robust-MTD,58,case57,0.2
True,21,0.04,False,20,20,False,0,False,0.5415855496655643,0.35301530623485733,0.4948417944683423,36.1427021009149,74.00116666103716,0.0,Robust-MTD,59,case57,0.2
True,36,-0.04,True,1,1,False,36,True,1.3663665561955617e-06,0.0009164437709115221,0.4948417944683423,25.426312399213202,40.66649614542257,0.0,Robust-MTD,60,case57,0.2
True,46,0.04,False,20,20,False,0,False,0.5249036525292273,0.36782775394065065,0.4948417944683423,31.77203349478077,56.30420838424472,0.0,Robust-MTD,61,case57,0.2
True,56,0.04,False,20,20,False,38,False,0.17144160095166613,0.015075329385449754,0.4948417944683423,30.53557940002065,46.86352531716697,0.0,Robust-MTD,62,case57,0.2
True,8,-0.04,True,2,2,False,8,True,3.8671819781197475e-10,0.004882064964206214,0.4948417944683423,34.689003945095465,69.38346661045216,0.0,Robust-MTD,63,case57,0.2
True,2,0.04,True,1,1,False,2,True,1.5521344026995157e-05,0.005813932189885153,0.4948417944683423,27.73004399787169,37.00622086762451,0.0,Robust-MTD,64,case57,0.2
True,43,0.04,True,1,1,False,44,False,0.11527649639090724,0.0035782696691225415,0.4948417944683423,31.263454249710776,51.248455682070926,0.0,Robust-MTD,65,case57,0.2
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.004888621605915981,0.4948417944683423,31.931933455052782,56.97485451237299,0.0,Robust-MTD,66,case57,0.2
True,7,0.04,False,20,20,False,0,False,0.5702934179258264,0.3199123718184705,0.4948417944683423,32.89207515481394,48.17598781955895,0.0,Robust-MTD,67,case57,0.2
True,7,-0.04,False,20,20,False,0,False,0.58770741466234,0.2709251470151143,0.4948417944683423,35.065008292440325,63.85727496817709,0.0,Robust-MTD,68,case57,0.2
True,51,-0.04,True,5,5,False,51,True,0.27242074600698796,0.011358213783328406,0.4948417944683423,31.80668740533292,55.54453270160594,0.0,Robust-MTD,69,case57,0.2
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.00045950791273184757,0.4948417944683423,33.0221062497003,64.04762328893412,0.0,Robust-MTD,70,case57,0.2
True,17,-0.04,True,3,3,False,18,False,0.24873987376601014,0.00678555160876686,0.4948417944683423,37.158427049871534,66.43822982732674,0.0,Robust-MTD,71,case57,0.2
True,35,0.04,True,1,1,False,35,True,2.3513740385914497e-09,0.000868359885308281,0.4948417944683423,29.57129370770417,44.527037508669316,0.0,Robust-MTD,72,case57,0.2
True,37,0.04,True,1,1,False,44,False,0.05770897368672763,0.003749968892579739,0.4948417944683423,31.134183346875943,48.38699433603325,0.0,Robust-MTD,73,case57,0.2
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.004888621605915981,0.4948417944683423,31.320374953793362,49.1057663690299,0.0,Robust-MTD,74,case57,0.2
True,43,-0.04,True,1,1,False,44,False,0.11763061578210904,0.0035700385029593987,0.4948417944683423,35.29101024614647,60.947999701602406,0.0,Robust-MTD,75,case57,0.2
True,39,0.04,True,1,1,False,39,True,3.867180879718649e-10,0.0036474741932404305,0.4948417944683423,30.83096675691195,55.40307534683963,0.0,Robust-MTD,76,case57,0.2
True,41,-0.04,False,20,20,False,41,True,3.867180879732405e-10,0.016569358082100326,0.4948417944683423,34.68936879944522,58.31226492009593,0.0,Robust-MTD,77,case57,0.2
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.004888621605915981,0.4948417944683423,33.977758351829834,60.22757739410737,0.0,Robust-MTD,78,case57,0.2
True,24,0.04,True,2,2,False,24,True,0.27525026559209076,0.011391560428994175,0.4948417944683423,31.607443597749807,53.30795235931875,0.0,Robust-MTD,79,case57,0.2
True,26,-0.04,True,3,3,False,25,False,0.20138719233327187,0.005196627307819101,0.4948417944683423,36.13024164515082,75.22922743228266,0.0,Robust-MTD,80,case57,0.2
True,37,0.04,True,1,1,False,44,False,0.11933722709032174,0.0035640066655803983,0.4948417944683423,33.78078325185925,49.18876428855586,0.0,Robust-MTD,81,case57,0.2
True,26,-0.04,True,1,1,False,26,True,0.21084278740320825,0.005150914385642916,0.4948417944683423,36.97044370055664,73.97596492664889,0.0,Robust-MTD,82,case57,0.2
True,20,-0.04,True,1,1,False,18,False,0.26908178686481754,0.006585578137328123,0.4948417944683423,31.29709799832199,43.400101471343085,0.0,Robust-MTD,83,case57,0.2
True,54,0.04,False,20,20,False,54,True,0.15516319498514858,0.015476614555242085,0.4948417944683423,30.00366655178368,52.64491038687994,0.0,Robust-MTD,84,case57,0.2
True,31,0.04,False,20,20,False,31,True,0.3755639325203377,0.051671357552125506,0.4948417944683423,34.15168540668674,58.95348302146887,0.0,Robust-MTD,85,case57,0.2
True,28,0.04,True,1,1,False,28,True,3.8671814289191867e-10,0.0033735226776998493,0.4948417944683423,37.28234994923696,69.40837886650118,0.0,Robust-MTD,86,case57,0.2
True,26,-0.04,True,1,1,False,25,False,0.23463820448106093,0.004997004050490545,0.4948417944683423,31.689643702702593,54.625020871753804,0.0,Robust-MTD,87,case57,0.2
True,17,-0.04,True,2,2,False,18,False,0.3312929640098846,0.005696147823853415,0.4948417944683423,28.14277285069693,35.97430769295897,0.0,Robust-MTD,88,case57,0.2
True,55,-0.04,True,1,1,False,55,True,3.867180605118526e-10,0.003840415311512807,0.4948417944683423,35.362343792803586,66.96389583230484,0.0,Robust-MTD,89,case57,0.2
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.004888621605915981,0.4948417944683423,37.215512394323014,62.861459763371386,0.0,Robust-MTD,90,case57,0.2
True,48,-0.04,True,1,1,False,48,True,0.2662031525548332,0.005267241914245388,0.4948417944683423,33.87192495574709,59.75887050735765,0.0,Robust-MTD,91,case57,0.2
True,50,-0.04,True,5,5,False,50,True,0.13704155537127988,0.008054378061998546,0.4948417944683423,28.13871255493723,40.69422738684808,0.0,Robust-MTD,92,case57,0.2
True,53,-0.04,True,1,1,False,51,False,0.1561534007692173,0.007473710394946088,0.4948417944683423,28.610460605705157,37.19997568405235,0.0,Robust-MTD,93,case57,0.2
True,43,0.04,True,1,1,False,44,False,0.22414233387561971,0.0030435585857268186,0.4948417944683423,27.879029299947433,46.6108708322281,0.0,Robust-MTD,94,case57,0.2
True,40,-0.04,False,20,20,False,40,True,0.030950388885169756,0.04655268676493054,0.4948417944683423,38.216900001862086,77.25829818518834,0.0,Robust-MTD,95,case57,0.2
True,10,-0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.006716505493575347,0.4948417944683423,38.36118114122655,65.75821455917324,0.0,Robust-MTD,96,case57,0.2
True,14,0.04,True,1,1,False,14,True,3.8671817035206415e-10,0.0034844732392646876,0.4948417944683423,28.906799948890693,43.36794194823597,0.0,Robust-MTD,97,case57,0.2
True,53,-0.04,True,1,1,False,51,False,0.2653657936915389,0.00543403253083529,0.4948417944683423,28.495375101920217,45.03062914300244,0.0,Robust-MTD,98,case57,0.2
True,49,-0.04,True,1,1,False,50,False,0.21745983613260708,0.007076996910878008,0.4948417944683423,29.124735452933237,43.906772584887236,0.0,Robust-MTD,99,case57,0.2
True,56,0.04,True,6,6,False,38,False,0.17144160112039583,0.015075329385140973,0.4948417944683423,30.773518796195276,52.442683625849895,0.0,Robust-MTD,100,case57,0.2
True,17,-0.04,True,2,2,False,18,False,0.31257347022423804,0.006079016087067945,0.4948417944683423,38.39259590313304,80.77380000613633,0.0,Robust-MTD,101,case57,0.2
True,12,0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.00045950791273184757,0.4948417944683423,32.46336874726694,44.26237354055048,0.0,Robust-MTD,102,case57,0.2
True,48,-0.04,True,1,1,False,48,True,0.26015678620631466,0.005252559147370924,0.4948417944683423,32.65011250041425,47.259818110615015,0.0,Robust-MTD,103,case57,0.2
True,31,0.04,False,20,20,False,31,True,0.3935414638097833,0.04745029531977145,0.4948417944683423,35.1413167983992,74.30119194323197,0.0,Robust-MTD,104,case57,0.2
True,31,0.04,False,20,20,False,0,False,0.5328644402987879,0.36230756789281016,0.4948417944683423,28.830118689802475,42.91832678136417,0.0,Robust-MTD,105,case57,0.2
True,41,-0.04,False,20,20,False,41,True,3.867180879761423e-10,0.016569358082100326,0.4948417944683423,26.01760845282115,34.5885038288543,0.0,Robust-MTD,106,case57,0.2
True,16,-0.04,False,20,20,False,0,False,0.5012648630187251,0.3734824316803095,0.4948417944683423,36.81682085734792,68.25971040525475,0.0,Robust-MTD,107,case57,0.2
True,20,0.04,True,1,1,False,18,False,0.256771244809035,0.00668983810946594,0.4948417944683423,34.87578550702892,52.912568434840075,0.0,Robust-MTD,108,case57,0.2
True,50,0.04,True,14,14,False,50,True,0.21998482363758817,0.007212867703202673,0.4948417944683423,35.01554795366246,78.02046042925214,0.0,Robust-MTD,109,case57,0.2
True,17,0.04,True,3,3,False,18,False,0.2580390773427589,0.006706671368913667,0.4948417944683423,34.548408395494334,65.95752355933655,0.0,Robust-MTD,110,case57,0.2
True,41,0.04,False,20,20,False,41,True,5.456946521027055e-10,0.016569358082885347,0.4948417944683423,30.12938324827701,55.313808351638734,0.0,Robust-MTD,111,case57,0.2
True,15,0.04,False,20,20,False,0,False,0.5127621366595326,0.3692304260937099,0.4948417944683423,30.605562453274615,46.06703396129889,0.0,Robust-MTD,112,case57,0.2
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.00045950791273184757,0.4948417944683423,34.96090005792212,64.67797151999551,0.0,Robust-MTD,113,case57,0.2
True,33,-0.04,False,20,20,False,31,False,0.3826962966077752,0.04422848275662962,0.4948417944683423,28.43622299551498,42.87795414566063,0.0,Robust-MTD,114,case57,0.2
True,8,0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.004882064964206214,0.4948417944683423,31.29622079723049,50.91653184208556,0.0,Robust-MTD,115,case57,0.2
True,16,-0.04,False,20,20,False,0,False,0.5102633713632533,0.3696976057380522,0.4948417944683423,31.674714546534233,65.78088571550325,0.0,Robust-MTD,116,case57,0.2
True,46,-0.04,False,20,20,False,0,False,0.5275759450198803,0.3590088283938463,0.4948417944683423,35.71289569372311,75.74451872496867,0.0,Robust-MTD,117,case57,0.2
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.004882064964206214,0.4948417944683423,32.57940000621602,68.35998751048467,0.0,Robust-MTD,118,case57,0.2
True,20,0.04,True,1,1,False,18,False,0.2970533538850321,0.00628459128221634,0.4948417944683423,31.535674945916984,52.133676767698496,0.0,Robust-MTD,119,case57,0.2
True,52,-0.04,True,1,1,False,51,False,0.15825838832519154,0.007612796721300304,0.4948417944683423,31.099889561301097,52.34013308072463,0.0,Robust-MTD,120,case57,0.2
True,9,-0.04,False,20,20,False,9,True,1.4883141404340063e-07,0.03584234820094626,0.4948417944683423,33.6729936505435,55.878502366249464,0.0,Robust-MTD,121,case57,0.2
True,21,0.04,False,20,20,False,0,False,0.4974484258026196,0.3826334237538858,0.4948417944683423,28.798310295678675,53.25241700629704,0.0,Robust-MTD,122,case57,0.2
True,43,0.04,True,1,1,False,44,False,0.11774373492583504,0.003569640385540566,0.4948417944683423,32.46260205341969,51.415489337523496,0.0,Robust-MTD,123,case57,0.2
True,18,-0.04,True,5,5,False,18,True,0.24994521377044893,0.006771781502693749,0.4948417944683423,33.359252152149566,70.15219163731672,0.0,Robust-MTD,124,case57,0.2
True,38,-0.04,True,18,18,False,38,True,0.17144160094404476,0.015075329385466213,0.4948417944683423,28.898972950992174,56.08662911690772,0.0,Robust-MTD,125,case57,0.2
True,47,-0.04,False,20,20,False,0,False,0.5672210629446225,0.3441086375161302,0.4948417944683423,33.15133745491039,91.42640555801336,0.0,Robust-MTD,126,case57,0.2
True,51,-0.04,True,2,2,False,54,False,0.21353387431974385,0.013175066159556985,0.4948417944683423,30.087616748642176,48.91187949979213,0.0,Robust-MTD,127,case57,0.2
True,23,0.04,True,0,0,False,0,False,0.5567653153747673,0.3516945776156504,0.4948417944683423,29.34816664783284,47.53603924764321,0.0,Robust-MTD,128,case57,0.2
True,40,0.04,True,15,15,False,40,True,0.0005243798137622163,0.04736993292787549,0.4948417944683423,35.96671249833889,65.35510384710511,0.0,Robust-MTD,129,case57,0.2
True,20,-0.04,True,1,1,False,17,False,0.3380999775896218,0.005412258686287877,0.4948417944683423,30.96775614831131,52.03170173335821,0.0,Robust-MTD,130,case57,0.2
True,51,-0.04,True,3,3,False,54,False,0.1656040649115379,0.014944451895079139,0.4948417944683423,29.439947949140333,49.94709584279917,0.0,Robust-MTD,131,case57,0.2
True,26,0.04,True,1,1,False,25,False,0.21935681164946447,0.005103014485119587,0.4948417944683423,41.0182770981919,75.95460596203341,0.0,Robust-MTD,132,case57,0.2
True,43,-0.04,True,1,1,False,44,False,0.07917078435373333,0.0036923413772585734,0.4948417944683423,31.02232286182698,52.784710121341064,0.0,Robust-MTD,133,case57,0.2
True,54,-0.04,False,20,20,False,54,True,0.13225073882917848,0.016073797715678104,0.4948417944683423,35.859204138978384,52.67687113664582,0.0,Robust-MTD,134,case57,0.2
True,32,0.04,False,20,20,False,0,False,0.5107783115535715,0.37037955866403227,0.4948417944683423,32.091704054619186,57.39498510374688,0.0,Robust-MTD,135,case57,0.2
True,47,0.04,False,20,20,False,0,False,0.5765526991053779,0.3185890810954481,0.4948417944683423,32.6724978920538,58.96684373728931,0.0,Robust-MTD,136,case57,0.2
True,51,0.04,True,2,2,False,54,False,0.15908087309409308,0.015211877468702494,0.4948417944683423,28.85760214412585,47.58020063454751,0.0,Robust-MTD,137,case57,0.2
True,53,0.04,True,1,1,False,51,False,0.10755409459490814,0.008287128800207566,0.4948417944683423,33.78127079922706,58.045725000556565,0.0,Robust-MTD,138,case57,0.2
True,54,0.04,False,20,20,False,54,True,0.1387764965131602,0.015926651382077033,0.4948417944683423,30.219910488813184,48.2792666356545,0.0,Robust-MTD,139,case57,0.2
True,20,0.04,True,1,1,False,18,False,0.29134258463517804,0.006355735907872372,0.4948417944683423,33.154502042452805,71.48608267307284,0.0,Robust-MTD,140,case57,0.2
True,52,0.04,True,1,1,False,51,False,0.12354049715041582,0.007961061416358875,0.4948417944683423,31.140372846857645,44.133022209280185,0.0,Robust-MTD,141,case57,0.2
