attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,sigma_rel
True,46,0.04,False,20,20,False,0,False,0.5679847941592701,0.27596225590566065,0.6990360095315222,4.46732705750037,11.259935118141586,0.0,RHMTD,61,case57,0.02
True,56,0.04,False,20,20,False,56,True,0.17145454130724408,0.03051609483972614,0.6942683844284803,5.183589446824044,11.0599476232892,0.0,RHMTD,62,case57,0.02
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.0015908094221284278,0.7007821160652958,3.531712546828203,7.527664885856213,0.0,RHMTD,63,case57,0.02
True,2,0.04,True,4,4,False,2,True,3.867181978119751e-10,0.007549371330075232,0.6916909991917157,3.6731623113155365,6.122733009397055,0.0,RHMTD,64,case57,0.02
True,43,0.04,True,3,3,False,37,False,0.17144160094404476,0.007585089690203533,0.6961759272733972,3.405618784017861,6.966781849041582,0.0,RHMTD,65,case57,0.02
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.002279215542077228,0.6943224308135836,3.814498003339395,7.508671487448741,0.0,RHMTD,66,case57,0.02
True,7,0.04,False,20,20,False,7,True,0.029475603673315923,0.040724877786924844,0.7029138418736556,5.579054146073759,11.763579203397983,0.0,RHMTD,67,case57,0.02
True,7,-0.04,False,20,20,False,7,True,1.3099124725094225e-05,0.03899334948927881,0.7020303308313853,6.566127151018009,13.062904190155702,0.0,RHMTD,68,case57,0.02
True,51,-0.04,False,20,20,False,51,True,6.837849888135258e-06,0.025012304554280447,0.6956508382363082,4.272966596181504,8.88951246161014,0.0,RHMTD,69,case57,0.02
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0006332604467315631,0.6966417392046179,5.42302914254833,9.006851754384146,0.0,RHMTD,70,case57,0.02
True,17,-0.04,False,20,20,False,18,False,0.12523644342399717,0.03155266033030007,0.6989286196054825,4.995168751338497,10.006952018011381,0.0,RHMTD,71,case57,0.02
True,35,0.04,True,1,1,False,35,True,3.8671811543224805e-10,0.005699343730682136,0.696716701140488,3.49075410340447,7.149841976934113,0.0,RHMTD,72,case57,0.02
True,37,0.04,True,1,1,False,43,False,0.1714416009440448,0.007423367779404038,0.7002570270282069,4.040833353064954,8.067029161611579,0.0,RHMTD,73,case57,0.02
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.0018916900568350466,0.6961759272733974,4.651737297535874,9.281854153960012,0.0,RHMTD,74,case57,0.02
True,43,-0.04,True,1,1,False,37,False,0.1714416009440448,0.006482408371677504,0.6976002121827581,3.4813103469787166,7.24312528036535,0.0,RHMTD,75,case57,0.02
True,39,0.04,False,20,20,False,39,True,3.867180879719375e-10,0.019345719660176255,0.6964052666340019,3.3292269479716197,5.408614545012826,0.0,RHMTD,76,case57,0.02
True,41,-0.04,True,1,1,False,41,True,3.867180879719763e-10,0.002282114395448697,0.6945517701741885,3.2547603506827727,4.337395814945925,0.0,RHMTD,77,case57,0.02
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.0021324906326080245,0.6901488487949661,6.064066800172441,24.375104130012932,0.0,RHMTD,78,case57,0.02
True,24,0.04,True,4,4,False,29,False,0.1714416009440448,0.008754499464637902,0.7010603454138419,3.169358248123899,3.693949684384281,0.0,RHMTD,79,case57,0.02
True,26,-0.04,False,20,20,False,25,False,0.17144160096399305,0.011556922055617007,0.7002570270282069,3.897925093770027,10.842754496843554,0.0,RHMTD,80,case57,0.02
True,37,0.04,True,6,6,False,43,False,0.1714416009440448,0.007468040196264545,0.7023887528365664,4.163279154454358,10.908588182064706,0.0,RHMTD,81,case57,0.02
True,26,-0.04,True,1,1,False,25,False,0.1714416009440448,0.011938541312550123,0.6910446494444095,8.682085448526777,16.607872300664948,0.0,RHMTD,82,case57,0.02
True,20,-0.04,True,2,2,False,20,True,0.1714416009440448,0.0057913653946860795,0.7037171602592909,5.290352148585953,12.996889330679553,0.0,RHMTD,83,case57,0.02
True,54,0.04,True,1,1,False,54,True,3.8671808797186916e-10,0.007854893085285626,0.7021105234880205,4.130989543045871,8.862380884238519,0.0,RHMTD,84,case57,0.02
True,31,0.04,True,4,4,False,31,True,0.1226572085692376,0.011484309568396764,0.7037171602592907,2.9834750399459153,3.4978142764884983,0.0,RHMTD,85,case57,0.02
True,28,0.04,True,1,1,False,28,True,3.867181428919181e-10,0.003081009894918297,0.696716701140488,5.037522697239183,5.3893568401690874,0.0,RHMTD,86,case57,0.02
True,26,-0.04,False,20,20,False,26,True,0.1714416009641898,0.012057171799379953,0.6989286196054824,3.894764496362768,6.513424686272632,0.0,RHMTD,87,case57,0.02
True,17,-0.04,False,20,20,False,18,False,0.17134749025775217,0.05302057064646302,0.6932617986301688,3.9559688040753826,10.28388480481226,0.0,RHMTD,88,case57,0.02
True,55,-0.04,True,1,1,False,55,True,3.867180605118633e-10,0.002835890036711614,0.7010446605838405,3.3346728392643854,6.101466639665888,0.0,RHMTD,89,case57,0.02
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.001152226255652001,0.7032174544457823,3.436687495559454,3.7280860298778946,0.0,RHMTD,90,case57,0.02
True,48,-0.04,True,19,19,False,48,True,3.8671808797186145e-10,0.012710748948358812,0.6970751231456689,3.0712001025676727,4.2879809625446805,0.0,RHMTD,91,case57,0.02
True,50,-0.04,True,14,14,False,50,True,5.024065342108568e-10,0.008717945718474755,0.701060345413842,4.043499997351319,12.368597582099031,0.0,RHMTD,92,case57,0.02
True,53,-0.04,True,9,9,False,52,False,0.17144163945341573,0.007709499156299571,0.7018479789694758,8.533089654520154,47.03468304069248,0.0,RHMTD,93,case57,0.02
True,43,0.04,True,1,1,False,43,True,0.1714416009440448,0.007311824816167848,0.697600212182758,3.1875646527623758,4.141280901967551,0.0,RHMTD,94,case57,0.02
True,40,-0.04,False,20,20,False,40,True,7.170044134390008e-06,0.020146296343564015,0.6975043346961217,3.28188355488237,5.877967283595355,0.0,RHMTD,95,case57,0.02
True,10,-0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0035457418085440423,0.702051246382152,8.507843749248423,14.4116848299746,0.0,RHMTD,96,case57,0.02
True,14,0.04,True,2,2,False,14,True,4.33357430183171e-10,0.008350061048109269,0.6994537086425714,3.909704097895883,4.649329144740491,0.0,RHMTD,97,case57,0.02
True,53,-0.04,True,2,2,False,53,True,0.17144160095968244,0.01217928319943819,0.7007821160652961,3.683387304772623,6.687858002260334,0.0,RHMTD,98,case57,0.02
True,49,-0.04,True,13,13,False,49,True,2.906052729614879e-08,0.009749733364053336,0.6983285686325233,3.9435644983313978,4.244041349738852,0.0,RHMTD,99,case57,0.02
True,56,0.04,False,20,20,False,56,True,0.1714416082325274,0.033990023336659306,0.7013228899323868,5.14521449804306,9.834830649197116,0.0,RHMTD,100,case57,0.02
True,17,-0.04,False,20,20,False,18,False,0.19763258488043306,0.04315834972563319,0.7047830231634707,3.7233228562399745,7.143195514800031,0.0,RHMTD,101,case57,0.02
True,12,0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0006365797776427664,0.7015854344509311,4.381370646297,9.942229156149557,0.0,RHMTD,102,case57,0.02
True,48,-0.04,False,20,20,False,48,True,3.8671808797190964e-10,0.014629476007368964,0.6982536066966536,5.4720374959288165,10.615545517066506,0.0,RHMTD,103,case57,0.02
True,31,0.04,True,19,19,False,31,True,0.1673321028537374,0.010682323222362742,0.7021262083180217,4.795485403155908,9.123135401750915,0.0,RHMTD,104,case57,0.02
True,31,0.04,True,5,5,False,30,False,0.11538742975314972,0.010950350732175235,0.7001820650923368,4.061016748892143,4.533545812591927,0.0,RHMTD,105,case57,0.02
True,41,-0.04,True,1,1,False,41,True,3.8671808797198584e-10,0.0020886236802055195,0.7012479279965167,3.432751994114369,5.930535067454912,0.0,RHMTD,106,case57,0.02
True,16,-0.04,False,20,20,False,0,False,0.5405814713562443,0.30331486954460085,0.6963791946860736,4.6222436969401315,10.092983083450237,0.0,RHMTD,107,case57,0.02
True,20,0.04,True,1,1,False,20,True,0.1714416009440448,0.010143023781517985,0.6984289137919739,4.9485313560580835,11.761547936475843,0.0,RHMTD,108,case57,0.02
True,50,0.04,True,2,2,False,50,True,1.7484214778607263e-09,0.011569906354245416,0.6965597325021589,4.444945708382875,10.54784550215118,0.0,RHMTD,109,case57,0.02
True,17,0.04,False,20,20,False,18,False,0.16070809904620123,0.036949919006816684,0.6989286196054825,4.195037498720922,9.269681267323906,0.0,RHMTD,110,case57,0.02
True,41,0.04,True,1,1,False,41,True,3.867180879722223e-10,0.0049438052151272015,0.6960092602414891,4.741089494200423,10.327406608848849,0.0,RHMTD,111,case57,0.02
True,15,0.04,True,0,0,False,0,False,0.5268242584811342,0.31664035042554933,0.6985911131510678,4.113943802076392,8.553166655474342,0.0,RHMTD,112,case57,0.02
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0006384826039393405,0.6923939724179001,6.303416701848619,15.145770885283152,0.0,RHMTD,113,case57,0.02
True,33,-0.04,False,20,20,False,33,True,0.5095488523704638,0.2459131238607511,0.6959935754114877,4.384687490528449,7.837408920750022,0.0,RHMTD,114,case57,0.02
True,8,0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.001590809004309956,0.7004446096108814,4.24870214483235,6.153847958194109,0.0,RHMTD,115,case57,0.02
True,16,-0.04,False,20,20,False,0,False,0.5533682911341764,0.29873492218501063,0.6924420852380717,3.5522436955943704,6.079191318713132,0.0,RHMTD,116,case57,0.02
True,46,-0.04,False,20,20,False,0,False,0.6200229258622706,0.2566300912391842,0.6980451085632124,3.407370808417909,4.883102732128466,0.0,RHMTD,117,case57,0.02
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.0018943251376487855,0.7063739751047395,3.7818998971488327,7.816838161670607,0.0,RHMTD,118,case57,0.02
True,20,0.04,True,2,2,False,20,True,0.1714416009440448,0.013446895036457084,0.6999944825096623,3.4760124457534403,7.934851819300093,0.0,RHMTD,119,case57,0.02
True,52,-0.04,True,1,1,False,53,False,0.17144160094404476,0.00885433824415693,0.6917388836874303,3.3678917068755254,5.753017324605026,0.0,RHMTD,120,case57,0.02
True,9,-0.04,False,20,20,False,9,True,4.852883963112487e-09,0.02172923531612294,0.7077023825274638,4.122799998731352,8.426951762521643,0.0,RHMTD,121,case57,0.02
True,21,0.04,False,20,20,False,0,False,0.5224354150392362,0.3138874475024571,0.6996360605044811,3.8944165949942544,6.973270783782939,0.0,RHMTD,122,case57,0.02
True,43,0.04,True,1,1,False,37,False,0.1714416009440448,0.007460922796534357,0.693256567909404,4.3697563029127195,12.846168735995889,0.0,RHMTD,123,case57,0.02
True,18,-0.04,True,9,9,False,18,True,0.40682801783428174,0.12294439758023364,0.6967219318612528,3.490437302389182,5.58158336207271,0.0,RHMTD,124,case57,0.02
True,38,-0.04,False,20,20,False,38,True,0.17144160195977967,0.029963030397369986,0.7012479279965167,3.632881343946792,8.487794085522184,0.0,RHMTD,125,case57,0.02
True,47,-0.04,False,20,20,False,0,False,0.5960310299926049,0.23331862124720984,0.7071772934903748,4.642729149782099,9.596974993473852,0.0,RHMTD,126,case57,0.02
True,51,-0.04,False,20,20,False,51,True,0.06555952894134212,0.02203717068725348,0.6970001612097991,5.928960448363796,17.269044433487583,0.0,RHMTD,127,case57,0.02
True,23,0.04,True,0,0,False,0,False,0.6025653566664401,0.2468476091416781,0.6991911641240269,3.430464692064561,6.783031250233765,0.0,RHMTD,128,case57,0.02
True,40,0.04,True,15,15,False,40,True,5.6885792017326386e-05,0.02228423982168362,0.7005195715467513,5.99200420838315,11.892579105915532,0.0,RHMTD,129,case57,0.02
True,20,-0.04,True,2,2,False,19,False,0.17144160094565702,0.0065099566148303055,0.700535256376753,3.6792499042348936,7.1532402129378205,0.0,RHMTD,130,case57,0.02
True,51,-0.04,False,20,20,False,51,True,0.0030373747268653767,0.02493197371457119,0.70424224929638,3.742637447430752,7.271712215151641,0.0,RHMTD,131,case57,0.02
True,26,0.04,True,17,17,False,26,True,0.1714416009440448,0.011417344481007,0.6945849753321284,4.904212453402579,11.504523261100998,0.0,RHMTD,132,case57,0.02
True,43,-0.04,True,1,1,False,37,False,0.1714416009440448,0.007503170606698816,0.7039797047778353,2.9995249933563173,3.310358614544384,0.0,RHMTD,133,case57,0.02
True,54,-0.04,True,4,4,False,54,True,5.309878277437496e-10,0.012791296346380971,0.6998393279171574,3.213562400196679,3.7274833535775573,0.0,RHMTD,134,case57,0.02
True,32,0.04,False,20,20,False,0,False,0.5435506053768224,0.29672779795861765,0.7039797047778353,3.9885499922093,5.917683962616149,0.0,RHMTD,135,case57,0.02
True,47,0.04,False,20,20,False,0,False,0.5967498594160362,0.26477185572613177,0.6986660750869378,4.223658496630378,9.524046455044301,0.0,RHMTD,136,case57,0.02
True,51,0.04,True,2,2,False,51,True,0.015951966658104284,0.022457997377254593,0.7031920712222017,4.833268796210177,7.852780952816853,0.0,RHMTD,137,case57,0.02
True,53,0.04,True,9,9,False,53,True,0.17144160094435826,0.00865646462137544,0.70424224929638,3.7048666883492842,6.33928961469792,0.0,RHMTD,138,case57,0.02
True,54,0.04,True,2,2,False,54,True,8.095555253180454e-10,0.019116537681592202,0.7002570270282069,7.349510348285548,12.951962198712907,0.0,RHMTD,139,case57,0.02
True,20,0.04,True,2,2,False,19,False,0.1714416009440448,0.006803376093290271,0.7001820650923369,3.647264704341069,8.824606647249311,0.0,RHMTD,140,case57,0.02
True,52,0.04,True,5,5,False,52,True,0.17144160094641636,0.007962181451980794,0.6972574750075787,5.14767914719414,12.825971154961735,0.0,RHMTD,141,case57,0.02
True,10,0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.0037954858529349314,0.70424224929638,3.447660501115024,4.417257683235226,0.0,RHMTD,142,case57,0.02
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0006365323289347621,0.7037171602592909,3.824041740153916,7.7186583162983915,0.0,RHMTD,143,case57,0.02
True,10,0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.003578114667843084,0.6922526886095728,4.990949993953109,10.617731235106477,0.0,RHMTD,144,case57,0.02
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.002133465912732419,0.6947062360423455,6.497043700073846,8.308910435880577,0.0,RHMTD,145,case57,0.02
True,25,-0.04,True,3,3,False,25,True,0.1714416009440448,0.015839252522365503,0.7015854344509311,3.6002313514472917,9.351257744128816,0.0,RHMTD,146,case57,0.02
True,36,0.04,True,1,1,False,36,True,3.867180879718731e-10,0.0037266731939021754,0.6993194696008332,3.3853563509183004,6.190463181701489,0.0,RHMTD,147,case57,0.02
True,44,-0.04,False,20,20,False,44,True,2.301327007343547e-06,0.016634875410172032,0.6991911641240269,4.498712459462695,10.641789878718555,0.0,RHMTD,148,case57,0.02
True,24,0.04,True,6,6,False,29,False,0.1714416010315995,0.01245927612617944,0.7005195715467514,3.939799952786416,8.346312210778711,0.0,RHMTD,149,case57,0.02
True,3,0.04,False,20,20,False,3,True,3.867181978122767e-10,0.014661064149491273,0.7007228389594276,3.208637493662536,5.154866646626034,0.0,RHMTD,150,case57,0.02
True,42,0.04,True,18,18,False,42,True,3.8671806051183716e-10,0.010476751186704717,0.6962971879836142,3.743414444033988,6.906637540669186,0.0,RHMTD,151,case57,0.02
True,23,0.04,False,20,20,False,0,False,0.5389790351253304,0.3142923380140253,0.6959342983056193,3.351500051212497,5.6432145909639075,0.0,RHMTD,152,case57,0.02
True,45,0.04,True,7,7,False,45,True,3.8671808797186326e-10,0.007765706507383525,0.7026512973551109,3.7448853079695255,6.825135406688788,0.0,RHMTD,153,case57,0.02
True,24,-0.04,True,2,2,False,24,True,0.17144160094414826,0.010854437664453213,0.6961968428241637,5.063754238653928,21.61850353877526,0.0,RHMTD,154,case57,0.02
True,22,-0.04,False,20,20,False,0,False,0.6318658155544197,0.2700341328215828,0.7033587382541098,4.940879048081115,15.820995799731467,0.0,RHMTD,155,case57,0.02
True,23,0.04,False,20,20,False,0,False,0.5053031545048442,0.32066836891944384,0.7005195715467514,4.959626999334432,13.525010744342588,0.0,RHMTD,156,case57,0.02
True,54,0.04,True,1,1,False,54,True,3.867180605121746e-10,0.005292233873283959,0.6990360095315222,4.039949947036803,7.434862526133662,0.0,RHMTD,157,case57,0.02
True,33,-0.04,False,20,20,False,0,False,0.5771646528008925,0.2906751444344076,0.7031763863922001,3.2193083403399214,5.6271726207342,0.0,RHMTD,158,case57,0.02
True,39,-0.04,False,20,20,False,39,True,6.248775228579788e-10,0.017446557719822873,0.7021262083180217,5.178289549075998,12.92493329674473,0.0,RHMTD,159,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5009948839986161,0.3186836490425061,0.70424224929638,4.287989647127688,7.02561045181938,0.0,RHMTD,160,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5299113861037916,0.3078215248215581,0.6948091582955711,4.077670752303675,9.798229479929432,0.0,RHMTD,161,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.538448217238719,0.3058901723521642,0.6963739639653085,3.610402101185173,7.722314595594074,0.0,RHMTD,162,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5406111889174735,0.29678446197614305,0.6935601804815307,2.875229195342399,3.146637842291966,0.0,RHMTD,163,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5634827256218168,0.25271807041519284,0.6885370556265333,4.05988545389846,4.476179499761218,0.0,RHMTD,164,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.623925412124029,0.23016858360681974,0.6927568620958954,5.4885583551367745,11.675537505652779,0.0,RHMTD,165,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5464616720221638,0.30408795915932907,0.7037171602592909,4.163652003626339,9.838066657539464,0.0,RHMTD,166,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5324104467227591,0.3077632625083262,0.6991911641240272,3.783693740842864,9.257104792050086,0.0,RHMTD,167,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5791116866162279,0.26464362697531635,0.6936403731381655,4.833468797733076,11.936110429815018,0.0,RHMTD,168,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5382034588041472,0.30883895741640083,0.7018479789694758,3.225416550412774,5.040745809674264,0.0,RHMTD,169,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.6279503095671856,0.2527322775058652,0.7042579341263815,5.980010487837717,13.651800274965359,0.0,RHMTD,170,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5737764750198466,0.2915037492558649,0.6890804831206139,4.174404146033339,9.966212476138033,0.0,RHMTD,171,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.6024762760235491,0.28234652340544975,0.6972026655745243,4.998802149202675,11.392429130501121,0.0,RHMTD,172,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5699187278115067,0.2064963879712876,0.7047830231634707,3.812631155597046,9.499985695583746,0.0,RHMTD,173,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5230231246726849,0.3109438918453075,0.7047830231634705,5.037458401056938,12.9835080500925,0.0,RHMTD,174,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5749617924506457,0.2892177003037609,0.7047080612276005,3.539995744358748,3.8548374694073666,0.0,RHMTD,175,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5345549416489342,0.31050248921130785,0.7023730680065647,3.8638187979813665,5.388106245663958,0.0,RHMTD,176,case57,0.02
False,0,0.0,False,20,20,False,0,True,0.5428276190742866,0.30774860579988284,0.6956971370106553,2.830654149875045,3.1790312525117774,0.0,RHMTD,177,case57,0.02
